"NAME_HN"|"WS_BEW"|"ID_ICD"|"NAME_ICD"|"ATC"|"ID_ICD_GROUPED"|"NAME_ICD_GROUPED"
"Filspari"|"Sparsentan"|"N02.3"|"Rezidivierende und persistierende Hämaturie: Diffuse mesangioproliferative Glomerulonephritis"|"C09XX01"|"N02.3"|"Rezidivierende und persistierende Hämaturie: Diffuse mesangioproliferative Glomerulonephritis"
"Filspari"|"Sparsentan"|"N02.8"|"Rezidivierende und persistierende Hämaturie: Sonstige morphologische Veränderungen"|"C09XX01"|"N02.8"|"Rezidivierende und persistierende Hämaturie: Sonstige morphologische Veränderungen"
"Dupixent"|"Dupilumab"|"J44.92"|"Chronische obstruktive Lungenkrankheit, nicht näher bezeichnet: FEV1 >=50 % und <70 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.93"|"Chronische obstruktive Lungenkrankheit, nicht näher bezeichnet: FEV1 >=70 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.99"|"Chronische obstruktive Lungenkrankheit, nicht näher bezeichnet: FEV1 nicht näher bezeichnet"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.89"|"Sonstige näher bezeichnete chronische obstruktive Lungenkrankheit: FEV1 nicht näher bezeichnet"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.12"|"Chronische obstruktive Lungenkrankheit mit akuter Exazerbation, nicht näher bezeichnet: FEV1 >=50 % und <70 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.13"|"Chronische obstruktive Lungenkrankheit mit akuter Exazerbation, nicht näher bezeichnet: FEV1 >=70 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.19"|"Chronische obstruktive Lungenkrankheit mit akuter Exazerbation, nicht näher bezeichnet: FEV1 nicht näher bezeichnet"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.82"|"Sonstige näher bezeichnete chronische obstruktive Lungenkrankheit: FEV1 >=50 % und <70 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.83"|"Sonstige näher bezeichnete chronische obstruktive Lungenkrankheit: FEV1 >=70 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.90"|"Chronische obstruktive Lungenkrankheit, nicht näher bezeichnet: FEV1 <35 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.91"|"Chronische obstruktive Lungenkrankheit, nicht näher bezeichnet: FEV1 >=35 % und <50 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.10"|"Chronische obstruktive Lungenkrankheit mit akuter Exazerbation, nicht näher bezeichnet: FEV1 <35 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.11"|"Chronische obstruktive Lungenkrankheit mit akuter Exazerbation, nicht näher bezeichnet: FEV1 >=35 % und <50 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.80"|"Sonstige näher bezeichnete chronische obstruktive Lungenkrankheit: FEV1 <35 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Dupixent"|"Dupilumab"|"J44.81"|"Sonstige näher bezeichnete chronische obstruktive Lungenkrankheit: FEV1 >=35 % und <50 % des Sollwertes"|"D11AH05"|"J44"|"Sonstige chronische obstruktive Lungenkrankheit"
"Livmarli"|"Maralixibat"|"K74.5"|"Biliäre Zirrhose, nicht näher bezeichnet"|"A05AX04"|"K74.5"|"Biliäre Zirrhose, nicht näher bezeichnet"
"Iqirvo"|"Elafibranor"|"K74.3"|"Primäre biliäre Cholangitis"|NA|"K74.3"|"Primäre biliäre Cholangitis"
"Anzupgo"|"Delgocitinib"|"L20.8"|"Sonstiges atopisches [endogenes] Ekzem"|"D11AH11"|"L20.8"|"Sonstiges atopisches [endogenes] Ekzem"
"Anzupgo"|"Delgocitinib"|"L23.9"|"Allergische Kontaktdermatitis, nicht näher bezeichnete Ursache"|"D11AH11"|"L23.9"|"Allergische Kontaktdermatitis, nicht näher bezeichnete Ursache"
"Anzupgo"|"Delgocitinib"|"L24.9"|"Toxische Kontaktdermatitis, nicht näher bezeichnete Ursache"|"D11AH11"|"L24.9"|"Toxische Kontaktdermatitis, nicht näher bezeichnete Ursache"
"Anzupgo"|"Delgocitinib"|"L25.9"|"Nicht näher bezeichnete Kontaktdermatitis, nicht näher bezeichnete Ursache"|"D11AH11"|"L25.9"|"Nicht näher bezeichnete Kontaktdermatitis, nicht näher bezeichnete Ursache"
"Anzupgo"|"Delgocitinib"|"L30.0"|"Nummuläres Ekzem"|"D11AH11"|"L30.0"|"Nummuläres Ekzem"
"Anzupgo"|"Delgocitinib"|"L30.1"|"Dyshidrosis [Pompholyx]"|"D11AH11"|"L30.1"|"Dyshidrosis [Pompholyx]"
"Anzupgo"|"Delgocitinib"|"L30.8"|"Sonstige näher bezeichnete Dermatitis"|"D11AH11"|"L30.8"|"Sonstige näher bezeichnete Dermatitis"
"Anzupgo"|"Delgocitinib"|"L30.9"|"Dermatitis, nicht näher bezeichnet"|"D11AH11"|"L30.9"|"Dermatitis, nicht näher bezeichnet"
"Carvykti"|"Ciltacabtagen autoleucel"|"C90.00"|"Multiples Myelom: Ohne Angabe einer kompletten Remission"|"L01XL05"|"C90.00"|"Multiples Myelom: Ohne Angabe einer kompletten Remission"
"Carvykti"|"Ciltacabtagen autoleucel"|"C90.01"|"Multiples Myelom: In kompletter Remission"|"L01XL05"|"C90.01"|"Multiples Myelom: In kompletter Remission"
"Fasenra"|"Benralizumab"|"M30.1"|"Panarteriitis mit Lungenbeteiligung"|"R03DX10"|"M30.1"|"Panarteriitis mit Lungenbeteiligung"
"Akantior"|"Polihexanid"|"H16.2"|"Keratokonjunktivitis"|"S01AX24"|"H16.2"|"Keratokonjunktivitis"
"Akantior"|"Polihexanid"|"B60.1"|"Akanthamöbiasis"|"S01AX24"|"B60.1"|"Akanthamöbiasis"
"Zavicefta"|"Ceftazidim/Avibactam"|"A49.88"|"Infektion durch sonstige Bakterien nicht näher bezeichneter Lokalisation"|"J01DD52"|"A49.88"|"Infektion durch sonstige Bakterien nicht näher bezeichneter Lokalisation"
"Elahere"|"Mirvetuximab Soravtansin"|"C48.0"|"Bösartige Neubildung: Retroperitoneum"|"L01FX26"|"C48.0"|"Bösartige Neubildung: Retroperitoneum"
"Elahere"|"Mirvetuximab Soravtansin"|"C48.1"|"Bösartige Neubildung: Näher bezeichnete Teile des Peritoneums"|"L01FX26"|"C48.1"|"Bösartige Neubildung: Näher bezeichnete Teile des Peritoneums"
"Elahere"|"Mirvetuximab Soravtansin"|"C48.2"|"Bösartige Neubildung: Peritoneum, nicht näher bezeichnet"|"L01FX26"|"C48.2"|"Bösartige Neubildung: Peritoneum, nicht näher bezeichnet"
"Elahere"|"Mirvetuximab Soravtansin"|"C48.8"|"Bösartige Neubildung: Retroperitoneum und Peritoneum, mehrere Teilbereiche überlappend"|"L01FX26"|"C48.8"|"Bösartige Neubildung: Retroperitoneum und Peritoneum, mehrere Teilbereiche überlappend"
"Elahere"|"Mirvetuximab Soravtansin"|"C56"|"Bösartige Neubildung des Ovars"|"L01FX26"|"C56"|"Bösartige Neubildung des Ovars"
"Elahere"|"Mirvetuximab Soravtansin"|"C57.0"|"Bösartige Neubildung: Tuba uterina [Falloppio]"|"L01FX26"|"C57.0"|"Bösartige Neubildung: Tuba uterina [Falloppio]"
"Elahere"|"Mirvetuximab Soravtansin"|"C57.1"|"Bösartige Neubildung: Lig. latum uteri"|"L01FX26"|"C57.1"|"Bösartige Neubildung: Lig. latum uteri"
"Elahere"|"Mirvetuximab Soravtansin"|"C57.3"|"Bösartige Neubildung: Parametrium"|"L01FX26"|"C57.3"|"Bösartige Neubildung: Parametrium"
"Elahere"|"Mirvetuximab Soravtansin"|"C57.4"|"Bösartige Neubildung: Uterine Adnexe, nicht näher bezeichnet"|"L01FX26"|"C57.4"|"Bösartige Neubildung: Uterine Adnexe, nicht näher bezeichnet"
"Elahere"|"Mirvetuximab Soravtansin"|"C57.2"|"Bösartige Neubildung: Lig. teres uteri"|"L01FX26"|"C57.2"|"Bösartige Neubildung: Lig. teres uteri"
"Vyloy"|"Zolbetuximab"|"C16.0"|"Bösartige Neubildung: Kardia"|NA|"C16"|"Bösartige Neubildung: Kardia"
"Vyloy"|"Zolbetuximab"|"C16.1"|"Bösartige Neubildung: Fundus ventriculi"|NA|"C16"|"Bösartige Neubildung: Fundus ventriculi"
"Vyloy"|"Zolbetuximab"|"C16.2"|"Bösartige Neubildung: Corpus ventriculi"|NA|"C16"|"Bösartige Neubildung: Corpus ventriculi"
"Vyloy"|"Zolbetuximab"|"C16.3"|"Bösartige Neubildung: Antrum pyloricum"|NA|"C16"|"Bösartige Neubildung: Antrum pyloricum"
"Vyloy"|"Zolbetuximab"|"C16.4"|"Bösartige Neubildung: Pylorus"|NA|"C16"|"Bösartige Neubildung: Pylorus"
"Vyloy"|"Zolbetuximab"|"C16.5"|"Bösartige Neubildung: Kleine Kurvatur des Magens, nicht näher bezeichnet"|NA|"C16"|"Bösartige Neubildung: Kleine Kurvatur des Magens, nicht näher bezeichnet"
"Vyloy"|"Zolbetuximab"|"C16.6"|"Bösartige Neubildung: Große Kurvatur des Magens, nicht näher bezeichnet"|NA|"C16"|"Bösartige Neubildung: Große Kurvatur des Magens, nicht näher bezeichnet"
"Vyloy"|"Zolbetuximab"|"C16.8"|"Bösartige Neubildung: Magen, mehrere Teilbereiche überlappend"|NA|"C16"|"Bösartige Neubildung: Magen, mehrere Teilbereiche überlappend"
"Vyloy"|"Zolbetuximab"|"C16.9"|"Bösartige Neubildung: Magen, nicht näher bezeichnet"|NA|"C16"|"Bösartige Neubildung: Magen, nicht näher bezeichnet"
"Artesunate Amivas"|"Artesunat"|"B50.8"|"Sonstige schwere Formen oder Komplikationen der Malaria tropica"|NA|"B50.8"|"Sonstige schwere Formen oder Komplikationen der Malaria tropica"
"Artesunate Amivas"|"Artesunat"|"B52.8"|"Malaria quartana mit sonstigen Komplikationen"|NA|"B52.8"|"Malaria quartana mit sonstigen Komplikationen"
"Artesunate Amivas"|"Artesunat"|"B51.8"|"Malaria tertiana mit sonstigen Komplikationen"|NA|"B51.8"|"Malaria tertiana mit sonstigen Komplikationen"
"Artesunate Amivas"|"Artesunat"|"B50.0"|"Malaria tropica mit zerebralen Komplikationen"|NA|"B50.0"|"Malaria tropica mit zerebralen Komplikationen"
"Artesunate Amivas"|"Artesunat"|"B51.0"|"Malaria tertiana mit Milzruptur"|NA|"B51.0"|"Malaria tertiana mit Milzruptur"
"Artesunate Amivas"|"Artesunat"|"B52.0"|"Malaria quartana mit Nephropathie"|NA|"B52.0"|"Malaria quartana mit Nephropathie"
"Tevimbra"|"Tislelizumab"|"C15.8"|"Bösartige Neubildung: Ösophagus, mehrere Teilbereiche überlappend"|"L01FF09"|"C15.8"|"Bösartige Neubildung: Ösophagus, mehrere Teilbereiche überlappend"
"Tevimbra"|"Tislelizumab"|"C15.0"|"Bösartige Neubildung: Zervikaler Ösophagus"|"L01FF09"|"C15.0"|"Bösartige Neubildung: Zervikaler Ösophagus"
"Tevimbra"|"Tislelizumab"|"C15.1"|"Bösartige Neubildung: Thorakaler Ösophagus"|"L01FF09"|"C15.1"|"Bösartige Neubildung: Thorakaler Ösophagus"
"Tevimbra"|"Tislelizumab"|"C15.2"|"Bösartige Neubildung: Abdominaler Ösophagus"|"L01FF09"|"C15.2"|"Bösartige Neubildung: Abdominaler Ösophagus"
"Tevimbra"|"Tislelizumab"|"C15.3"|"Bösartige Neubildung: Ösophagus, oberes Drittel"|"L01FF09"|"C15.3"|"Bösartige Neubildung: Ösophagus, oberes Drittel"
"Tevimbra"|"Tislelizumab"|"C15.4"|"Bösartige Neubildung: Ösophagus, mittleres Drittel"|"L01FF09"|"C15.4"|"Bösartige Neubildung: Ösophagus, mittleres Drittel"
"Tevimbra"|"Tislelizumab"|"C15.5"|"Bösartige Neubildung: Ösophagus, unteres Drittel"|"L01FF09"|"C15.5"|"Bösartige Neubildung: Ösophagus, unteres Drittel"
"Tevimbra"|"Tislelizumab"|"C15.9"|"Bösartige Neubildung: Ösophagus, nicht näher bezeichnet"|"L01FF09"|"C15.9"|"Bösartige Neubildung: Ösophagus, nicht näher bezeichnet"
"Balversa"|"Erdafitinib"|"C65"|"Bösartige Neubildung des Nierenbeckens"|"L01EN01"|"C65"|"Bösartige Neubildung des Nierenbeckens"
"Balversa"|"Erdafitinib"|"C67.0"|"Bösartige Neubildung: Trigonum vesicae"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C66"|"Bösartige Neubildung des Ureters"|"L01EN01"|"C66"|"Bösartige Neubildung des Ureters"
"Balversa"|"Erdafitinib"|"C67.1"|"Bösartige Neubildung: Apex vesicae"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C67.2"|"Bösartige Neubildung: Laterale Harnblasenwand"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C67.3"|"Bösartige Neubildung: Vordere Harnblasenwand"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C67.4"|"Bösartige Neubildung: Hintere Harnblasenwand"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C67.5"|"Bösartige Neubildung: Harnblasenhals"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C67.6"|"Bösartige Neubildung: Ostium ureteris"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C67.7"|"Bösartige Neubildung: Urachus"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C67.9"|"Bösartige Neubildung: Harnblase, nicht näher bezeichnet"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Balversa"|"Erdafitinib"|"C68.0"|"Bösartige Neubildung: Urethra"|"L01EN01"|"C68.0"|"Bösartige Neubildung: Urethra"
"Balversa"|"Erdafitinib"|"C68.8"|"Bösartige Neubildung: Harnorgane, mehrere Teilbereiche überlappend"|"L01EN01"|"C68.8"|"Bösartige Neubildung: Harnorgane, mehrere Teilbereiche überlappend"
"Balversa"|"Erdafitinib"|"C68.9"|"Bösartige Neubildung: Harnorgan, nicht näher bezeichnet"|"L01EN01"|"C68.9"|"Bösartige Neubildung: Harnorgan, nicht näher bezeichnet"
"Balversa"|"Erdafitinib"|"C67.8"|"Bösartige Neubildung: Harnblase, mehrere Teilbereiche überlappend"|"L01EN01"|"C67"|"Bösartige Neubildung der Harnblase"
"Vaborem"|"Meropenem/Vaborbactam"|"O23.4"|"Nicht näher bezeichnete Infektion der Harnwege in der Schwangerschaft"|"J01DH52"|"O23.4"|"Nicht näher bezeichnete Infektion der Harnwege in der Schwangerschaft"
"Vaborem"|"Meropenem/Vaborbactam"|"O23.3"|"Infektionen von sonstigen Teilen der Harnwege in der Schwangerschaft"|"J01DH52"|"O23.3"|"Infektionen von sonstigen Teilen der Harnwege in der Schwangerschaft"
"Vaborem"|"Meropenem/Vaborbactam"|"T83.5"|"Infektion und entzündliche Reaktion durch Prothese, Implantat oder Transplantat im Harntrakt"|"J01DH52"|"T83.5"|"Infektion und entzündliche Reaktion durch Prothese, Implantat oder Transplantat im Harntrakt"
"Vaborem"|"Meropenem/Vaborbactam"|"N30.9"|"Zystitis, nicht näher bezeichnet"|"J01DH52"|"N30.9"|"Zystitis, nicht näher bezeichnet"
"Vaborem"|"Meropenem/Vaborbactam"|"N39.0"|"Harnwegsinfektion, Lokalisation nicht näher bezeichnet"|"J01DH52"|"N39.0"|"Harnwegsinfektion, Lokalisation nicht näher bezeichnet"
"Vaborem"|"Meropenem/Vaborbactam"|"N15.10"|"Nierenabszess"|"J01DH52"|"N15.10"|"Nierenabszess"
"Vaborem"|"Meropenem/Vaborbactam"|"N15.9"|"Tubulointerstitielle Nierenkrankheit, nicht näher bezeichnet"|"J01DH52"|"N15.9"|"Tubulointerstitielle Nierenkrankheit, nicht näher bezeichnet"
"Vaborem"|"Meropenem/Vaborbactam"|"N11.0"|"Nichtobstruktive, mit Reflux verbundene chronische Pyelonephritis"|"J01DH52"|"N11.0"|"Nichtobstruktive, mit Reflux verbundene chronische Pyelonephritis"
"Vaborem"|"Meropenem/Vaborbactam"|"N41.3"|"Prostatazystitis"|"J01DH52"|"N41.3"|"Prostatazystitis"
"Vaborem"|"Meropenem/Vaborbactam"|"N12"|"Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet"|"J01DH52"|"N12"|"Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet"
"Vaborem"|"Meropenem/Vaborbactam"|"N10"|"Akute tubulointerstitielle Nephritis"|"J01DH52"|"N10"|"Akute tubulointerstitielle Nephritis"
"Vaborem"|"Meropenem/Vaborbactam"|"N11.9"|"Chronische tubulointerstitielle Nephritis, nicht näher bezeichnet"|"J01DH52"|"N11.9"|"Chronische tubulointerstitielle Nephritis, nicht näher bezeichnet"
"Vaborem"|"Meropenem/Vaborbactam"|"N30.3"|"Trigonumzystitis"|"J01DH52"|"N30.3"|"Trigonumzystitis"
"Vaborem"|"Meropenem/Vaborbactam"|"N28.88"|"Sonstige näher bezeichnete Krankheiten der Niere und des Ureters"|"J01DH52"|"N28.88"|"Sonstige näher bezeichnete Krankheiten der Niere und des Ureters"
"Vaborem"|"Meropenem/Vaborbactam"|"N34.0"|"Harnröhrenabszess"|"J01DH52"|"N34.0"|"Harnröhrenabszess"
"Vaborem"|"Meropenem/Vaborbactam"|"N34.2"|"Sonstige Urethritis"|"J01DH52"|"N34.2"|"Sonstige Urethritis"
"Vaborem"|"Meropenem/Vaborbactam"|"N30.0"|"Akute Zystitis"|"J01DH52"|"N30.0"|"Akute Zystitis"
"Vaborem"|"Meropenem/Vaborbactam"|"N30.2"|"Sonstige chronische Zystitis"|"J01DH52"|"N30.2"|"Sonstige chronische Zystitis"
"Vaborem"|"Meropenem/Vaborbactam"|"N34.1"|"Unspezifische Urethritis"|"J01DH52"|"N34.1"|"Unspezifische Urethritis"
"Vaborem"|"Meropenem/Vaborbactam"|"O23.9"|"Sonstige und nicht näher bezeichnete Infektion des Urogenitaltraktes in der Schwangerschaft"|"J01DH52"|"O23.9"|"Sonstige und nicht näher bezeichnete Infektion des Urogenitaltraktes in der Schwangerschaft"
"Vaborem"|"Meropenem/Vaborbactam"|"O23.0"|"Infektionen der Niere in der Schwangerschaft"|"J01DH52"|"O23.0"|"Infektionen der Niere in der Schwangerschaft"
"Vaborem"|"Meropenem/Vaborbactam"|"O23.1"|"Infektionen der Harnblase in der Schwangerschaft"|"J01DH52"|"O23.1"|"Infektionen der Harnblase in der Schwangerschaft"
"Vaborem"|"Meropenem/Vaborbactam"|"O23.2"|"Infektionen der Urethra in der Schwangerschaft"|"J01DH52"|"O23.2"|"Infektionen der Urethra in der Schwangerschaft"
"Vaborem"|"Meropenem/Vaborbactam"|"O86.2"|"Infektion des Harntraktes nach Entbindung"|"J01DH52"|"O86.2"|"Infektion des Harntraktes nach Entbindung"
"Vaborem"|"Meropenem/Vaborbactam"|"N11.8"|"Sonstige chronische tubulointerstitielle Nephritis"|"J01DH52"|"N11.8"|"Sonstige chronische tubulointerstitielle Nephritis"
"Vaborem"|"Meropenem/Vaborbactam"|"O86.3"|"Sonstige Infektionen des Urogenitaltraktes nach Entbindung"|"J01DH52"|"O86.3"|"Sonstige Infektionen des Urogenitaltraktes nach Entbindung"
"Vaborem"|"Meropenem/Vaborbactam"|"N11.1"|"Chronische obstruktive Pyelonephritis"|"J01DH52"|"N11.1"|"Chronische obstruktive Pyelonephritis"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.67"|"Abknickung und Striktur des Ureters ohne Hydronephrose mit Infektion der Niere"|"J01DH52"|"N13.67"|"Abknickung und Striktur des Ureters ohne Hydronephrose mit Infektion der Niere"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.64"|"Hydronephrose bei Obstruktion durch Nieren- und Ureterstein, Steinlokalisation nicht näher bezeichnet, mit Infektion der Niere"|"J01DH52"|"N13.64"|"Hydronephrose bei Obstruktion durch Nieren- und Ureterstein, Steinlokalisation nicht näher bezeichnet, mit Infektion der Niere"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.62"|"Hydronephrose bei Obstruktion durch Nierenstein mit Infektion der Niere"|"J01DH52"|"N13.62"|"Hydronephrose bei Obstruktion durch Nierenstein mit Infektion der Niere"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.63"|"Hydronephrose bei Obstruktion durch Ureterstein mit Infektion der Niere"|"J01DH52"|"N13.63"|"Hydronephrose bei Obstruktion durch Ureterstein mit Infektion der Niere"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.60"|"Hydronephrose bei ureteropelviner Obstruktion mit Infektion der Niere"|"J01DH52"|"N13.60"|"Hydronephrose bei ureteropelviner Obstruktion mit Infektion der Niere"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.61"|"Hydronephrose bei Ureterstriktur, anderenorts nicht klassifiziert, mit Infektion der Niere"|"J01DH52"|"N13.61"|"Hydronephrose bei Ureterstriktur, anderenorts nicht klassifiziert, mit Infektion der Niere"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.66"|"Hydroureter mit Infektion der Niere"|"J01DH52"|"N13.66"|"Hydroureter mit Infektion der Niere"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.65"|"Sonstige und nicht näher bezeichnete Hydronephrose mit Infektion der Niere"|"J01DH52"|"N13.65"|"Sonstige und nicht näher bezeichnete Hydronephrose mit Infektion der Niere"
"Vaborem"|"Meropenem/Vaborbactam"|"N13.68"|"Sonstige und nicht näher bezeichnete Pyonephrose"|"J01DH52"|"N13.68"|"Sonstige und nicht näher bezeichnete Pyonephrose"
"Vaborem"|"Meropenem/Vaborbactam"|"N30.80"|"Abszess der Harnblasenwand"|"J01DH52"|"N30.80"|"Abszess der Harnblasenwand"
"Vaborem"|"Meropenem/Vaborbactam"|"N30.1"|"Interstitielle Zystitis (chronisch)"|"J01DH52"|"N30.1"|"Interstitielle Zystitis (chronisch)"
"Vaborem"|"Meropenem/Vaborbactam"|"N30.88"|"Sonstige Zystitis"|"J01DH52"|"N30.88"|"Sonstige Zystitis"
"Vaborem"|"Meropenem/Vaborbactam"|"T85.71"|"Infektion und entzündliche Reaktion durch Katheter zur Peritonealdialyse"|"J01DH52"|"T85.71"|"Infektion und entzündliche Reaktion durch Katheter zur Peritonealdialyse"
"Vaborem"|"Meropenem/Vaborbactam"|"K65.09"|"Sonstige und nicht näher bezeichnete akute Peritonitis"|"J01DH52"|"K65.09"|"Sonstige und nicht näher bezeichnete akute Peritonitis"
"Vaborem"|"Meropenem/Vaborbactam"|"K63.1"|"Perforation des Darmes (nichttraumatisch)"|"J01DH52"|"K63.1"|"Perforation des Darmes (nichttraumatisch)"
"Vaborem"|"Meropenem/Vaborbactam"|"K57.22"|"Divertikulitis des Dickdarmes mit Perforation und Abszess, ohne Angabe einer Blutung"|"J01DH52"|"K57.22"|"Divertikulitis des Dickdarmes mit Perforation und Abszess, ohne Angabe einer Blutung"
"Vaborem"|"Meropenem/Vaborbactam"|"K35.2"|"Akute Appendizitis mit generalisierter Peritonitis"|"J01DH52"|"K35.2"|"Akute Appendizitis mit generalisierter Peritonitis"
"Vaborem"|"Meropenem/Vaborbactam"|"K35.30"|"Akute Appendizitis mit lokalisierter Peritonitis ohne Perforation oder Ruptur"|"J01DH52"|"K35.30"|"Akute Appendizitis mit lokalisierter Peritonitis ohne Perforation oder Ruptur"
"Vaborem"|"Meropenem/Vaborbactam"|"K35.31"|"Akute Appendizitis mit lokalisierter Peritonitis mit Perforation oder Ruptur"|"J01DH52"|"K35.31"|"Akute Appendizitis mit lokalisierter Peritonitis mit Perforation oder Ruptur"
"Vaborem"|"Meropenem/Vaborbactam"|"N73.0"|"Akute Parametritis und Entzündung des Beckenbindegewebes"|"J01DH52"|"N73.0"|"Akute Parametritis und Entzündung des Beckenbindegewebes"
"Vaborem"|"Meropenem/Vaborbactam"|"K63.0"|"Darmabszess"|"J01DH52"|"K63.0"|"Darmabszess"
"Vaborem"|"Meropenem/Vaborbactam"|"K75.0"|"Leberabszess"|"J01DH52"|"K75.0"|"Leberabszess"
"Vaborem"|"Meropenem/Vaborbactam"|"K65.8"|"Sonstige Peritonitis"|"J01DH52"|"K65.8"|"Sonstige Peritonitis"
"Vaborem"|"Meropenem/Vaborbactam"|"K65.9"|"Peritonitis, nicht näher bezeichnet"|"J01DH52"|"K65.9"|"Peritonitis, nicht näher bezeichnet"
"Vaborem"|"Meropenem/Vaborbactam"|"K81.0"|"Akute Cholezystitis"|"J01DH52"|"K81.0"|"Akute Cholezystitis"
"Vaborem"|"Meropenem/Vaborbactam"|"K35.32"|"Akute Appendizitis mit Peritonealabszess"|"J01DH52"|"K35.32"|"Akute Appendizitis mit Peritonealabszess"
